customer_id,recency,frequency,monetary,segment
CS5124,2014-12-16,28,1973,VIP
CS5125,2015-03-04,20,1319,Gold
CS5126,2015-02-26,25,1654,VIP
CS5127,2014-11-26,15,1208,Gold
CS5128,2014-12-15,27,1856,VIP
CS5129,2014-12-10,24,1567,VIP
CS5130,2014-12-29,25,1666,VIP
CS5131,2014-11-08,29,2083,VIP
CS5132,2015-02-15,22,1568,VIP
CS5133,2015-02-08,18,1428,VIP
CS5134,2015-01-09,16,942,Silver
CS5135,2015-02-13,23,1525,VIP
CS5136,2015-02-01,22,1643,VIP
CS5137,2014-11-06,21,1529,VIP
CS5138,2015-03-05,19,1352,Gold
CS5139,2014-12-23,22,1493,VIP
CS5140,2014-12-22,23,1647,VIP
CS5141,2014-12-23,29,1990,VIP
CS5142,2015-03-08,19,1323,Gold
CS5143,2015-02-11,23,1642,VIP
CS5144,2014-10-10,14,924,Silver
CS5145,2014-12-31,20,1370,Gold
CS5146,2014-12-19,17,1246,Gold
CS5147,2015-02-09,18,1197,Gold
CS5148,2014-12-25,26,1726,VIP
CS5149,2014-11-14,13,887,Silver
CS5150,2015-01-11,11,822,Silver
CS5151,2014-12-03,18,1151,Gold
CS5152,2014-11-04,12,839,Silver
CS5153,2015-01-08,21,1506,VIP
CS5154,2015-03-09,31,2008,VIP
CS5155,2015-02-06,26,1838,VIP
CS5156,2014-12-10,16,1185,Gold
CS5157,2015-01-26,22,1473,VIP
CS5158,2014-12-11,19,1249,Gold
CS5159,2015-01-23,28,2123,VIP
CS5160,2015-03-08,21,1526,VIP
CS5161,2015-01-16,18,1371,Gold
CS5162,2014-09-22,18,1314,Gold
CS5163,2015-03-08,28,2037,VIP
CS5164,2015-03-01,18,1157,Gold
CS5165,2015-01-01,25,1705,VIP
CS5166,2015-03-01,27,1951,VIP
CS5167,2014-11-06,16,1082,Gold
CS5168,2015-02-26,20,1458,VIP
CS5169,2014-12-07,18,1241,Gold
CS5170,2015-02-13,20,1329,Gold
CS5171,2015-03-15,18,1286,Gold
CS5172,2014-11-09,21,1362,Gold
CS5173,2014-09-25,11,684,Silver
CS5174,2015-01-12,25,1616,VIP
CS5175,2015-02-18,25,1680,VIP
CS5176,2014-10-23,28,1905,VIP
CS5177,2014-05-18,14,1036,Gold
CS5178,2015-01-28,21,1387,Gold
CS5179,2014-09-04,14,1033,Gold
CS5180,2015-02-01,11,825,Silver
CS5181,2015-03-09,16,1142,Gold
CS5182,2014-11-07,23,1517,VIP
CS5183,2015-03-12,17,1173,Gold
CS5184,2015-03-13,28,1879,VIP
CS5185,2015-02-22,27,1861,VIP
CS5186,2014-01-19,12,777,Silver
CS5187,2015-03-12,28,2023,VIP
CS5188,2015-03-02,16,1024,Gold
CS5189,2014-12-29,28,1944,VIP
CS5190,2015-03-02,21,1420,VIP
CS5191,2015-03-12,27,1889,VIP
CS5192,2015-02-02,21,1474,VIP
CS5193,2015-02-28,24,1586,VIP
CS5194,2014-11-05,16,1062,Gold
CS5195,2014-10-05,19,1302,Gold
CS5196,2015-02-12,22,1356,Gold
CS5197,2015-02-23,16,1165,Gold
CS5198,2015-03-09,26,1801,VIP
CS5199,2015-03-01,14,1103,Gold
CS5200,2015-03-14,21,1473,VIP
CS5201,2015-02-14,20,1343,Gold
CS5202,2014-10-22,27,1954,VIP
CS5203,2015-03-11,27,1850,VIP
CS5204,2015-03-04,21,1536,VIP
CS5205,2015-01-22,17,1185,Gold
CS5206,2014-12-10,14,1001,Gold
CS5207,2014-12-14,16,1193,Gold
CS5208,2015-02-14,20,1364,Gold
CS5209,2014-09-03,20,1211,Gold
CS5210,2014-10-25,17,1329,Gold
CS5211,2015-01-13,18,1273,Gold
CS5212,2015-01-25,25,1669,VIP
CS5213,2015-01-09,26,1846,VIP
CS5214,2014-09-25,17,1181,Gold
CS5215,2015-03-03,14,1023,Gold
CS5216,2014-12-11,11,671,Silver
CS5217,2015-01-25,20,1440,VIP
CS5218,2014-12-24,16,1229,Gold
CS5219,2014-11-11,19,1420,VIP
CS5220,2014-10-05,20,1473,VIP
CS5221,2015-03-14,22,1387,Gold
CS5222,2015-02-22,22,1397,Gold
CS5223,2015-02-24,27,2060,VIP
CS5224,2015-02-20,19,1489,VIP
CS5225,2014-12-06,22,1334,Gold
CS5226,2015-02-19,28,2011,VIP
CS5227,2014-12-24,16,1100,Gold
CS5228,2015-02-16,18,1179,Gold
CS5229,2015-01-09,11,669,Silver
CS5230,2015-03-11,23,1457,VIP
CS5231,2014-11-19,22,1432,VIP
CS5232,2015-03-01,21,1382,Gold
CS5233,2014-09-27,11,795,Silver
CS5234,2015-02-08,15,1082,Gold
CS5235,2015-01-23,17,1128,Gold
CS5236,2014-10-04,17,1212,Gold
CS5237,2014-11-29,23,1582,VIP
CS5238,2015-02-10,28,2015,VIP
CS5239,2014-11-02,18,1256,Gold
CS5240,2015-01-05,21,1563,VIP
CS5241,2015-03-03,19,1217,Gold
CS5242,2014-12-31,22,1534,VIP
CS5243,2014-10-31,17,1108,Gold
CS5244,2015-02-28,30,2114,VIP
CS5245,2015-02-23,20,1465,VIP
CS5246,2015-03-04,21,1403,VIP
CS5247,2015-02-07,26,1797,VIP
CS5248,2014-12-11,20,1217,Gold
CS5249,2014-12-03,20,1451,VIP
CS5250,2014-12-14,18,1331,Gold
CS5251,2015-03-16,25,1706,VIP
CS5252,2014-10-30,17,1178,Gold
CS5253,2015-02-24,17,1163,Gold
CS5254,2015-01-09,24,1432,VIP
CS5255,2015-01-15,18,1298,Gold
CS5256,2015-02-12,20,1431,VIP
CS5257,2014-10-25,24,1667,VIP
CS5258,2015-03-04,10,596,Silver
CS5259,2015-03-09,22,1576,VIP
CS5260,2015-03-10,25,1790,VIP
CS5261,2015-02-22,18,1198,Gold
CS5262,2014-11-09,15,1020,Gold
CS5263,2014-12-05,21,1471,VIP
CS5264,2015-03-07,15,1011,Gold
CS5265,2015-02-14,18,1267,Gold
CS5266,2015-03-03,22,1579,VIP
CS5267,2014-10-25,23,1536,VIP
CS5268,2015-02-17,23,1647,VIP
CS5269,2015-03-09,13,833,Silver
CS5270,2015-02-26,22,1600,VIP
CS5271,2015-01-27,22,1557,VIP
CS5272,2014-10-01,19,1487,VIP
CS5273,2014-11-25,24,1435,VIP
CS5274,2014-12-20,18,1146,Gold
CS5275,2014-12-19,20,1345,Gold
CS5276,2015-01-09,26,1724,VIP
CS5277,2014-11-23,19,1427,VIP
CS5278,2015-01-28,28,1819,VIP
CS5279,2015-01-07,13,987,Silver
CS5280,2014-07-05,19,1312,Gold
CS5281,2014-03-28,23,1537,VIP
CS5282,2015-03-07,23,1424,VIP
CS5283,2015-02-05,23,1647,VIP
CS5284,2015-02-20,14,843,Silver
CS5285,2015-03-15,19,1218,Gold
CS5286,2013-05-26,8,579,Silver
CS5287,2015-03-14,32,2307,VIP
CS5288,2015-03-11,14,972,Silver
CS5289,2015-03-06,31,2013,VIP
CS5290,2015-01-12,23,1462,VIP
CS5291,2015-01-14,24,1652,VIP
CS5292,2015-01-26,27,1841,VIP
CS5293,2015-02-08,20,1431,VIP
CS5294,2014-12-12,14,983,Silver
CS5295,2014-11-25,25,1637,VIP
CS5296,2015-02-21,21,1475,VIP
CS5297,2014-12-25,16,1068,Gold
CS5298,2015-02-08,15,1012,Gold
CS5299,2015-01-14,22,1636,VIP
CS5300,2014-11-13,16,1227,Gold
CS5301,2015-03-16,23,1428,VIP
CS5302,2015-02-12,27,2016,VIP
CS5303,2014-12-24,19,1298,Gold
CS5304,2014-10-16,23,1558,VIP
CS5305,2015-02-18,21,1291,Gold
CS5306,2015-02-06,22,1788,VIP
CS5307,2015-03-16,13,958,Silver
CS5308,2014-10-05,27,1864,VIP
CS5309,2014-12-11,20,1161,Gold
CS5310,2015-03-09,14,918,Silver
CS5311,2015-01-18,19,1299,Gold
CS5312,2014-11-20,17,1225,Gold
CS5313,2014-11-11,17,1193,Gold
CS5314,2014-12-08,14,1010,Gold
CS5315,2015-03-16,20,1362,Gold
CS5316,2015-02-19,18,1420,VIP
CS5317,2015-01-02,15,1123,Gold
CS5318,2015-01-05,17,1114,Gold
CS5319,2015-02-01,21,1404,VIP
CS5320,2014-12-10,16,1154,Gold
CS5321,2015-02-24,12,804,Silver
CS5322,2015-01-22,16,1168,Gold
CS5323,2015-03-12,32,2280,VIP
CS5324,2014-05-24,10,602,Silver
CS5325,2015-02-03,25,1726,VIP
CS5326,2014-11-21,25,1751,VIP
CS5327,2014-11-04,12,938,Silver
CS5328,2014-11-20,15,1094,Gold
CS5329,2014-11-25,26,1766,VIP
CS5330,2015-01-05,17,1159,Gold
CS5331,2015-02-05,20,1526,VIP
CS5332,2015-03-05,27,1813,VIP
CS5333,2014-10-06,16,1222,Gold
CS5334,2015-03-13,21,1486,VIP
CS5335,2015-02-25,23,1622,VIP
CS5336,2014-06-13,17,1135,Gold
CS5337,2014-10-15,11,889,Silver
CS5338,2015-03-10,22,1514,VIP
CS5339,2015-02-10,17,1283,Gold
CS5340,2015-03-03,26,1873,VIP
CS5341,2014-11-26,19,1318,Gold
CS5342,2015-03-11,25,1576,VIP
CS5343,2015-03-03,26,1973,VIP
CS5344,2014-11-17,18,1303,Gold
CS5345,2015-01-25,20,1567,VIP
CS5346,2015-03-12,25,1801,VIP
CS5347,2015-02-22,25,1652,VIP
CS5348,2015-01-30,19,1457,VIP
CS5349,2014-05-13,17,1314,Gold
CS5350,2014-10-10,21,1478,VIP
CS5351,2015-01-27,22,1330,Gold
CS5352,2015-01-27,21,1345,Gold
CS5353,2015-02-24,21,1229,Gold
CS5354,2014-12-05,18,1259,Gold
CS5355,2014-11-21,14,1067,Gold
CS5356,2015-01-09,20,1447,VIP
CS5357,2014-11-16,17,1090,Gold
CS5358,2014-09-05,12,788,Silver
CS5359,2014-11-14,13,1009,Gold
CS5360,2015-03-06,15,1083,Gold
CS5361,2014-09-10,22,1522,VIP
CS5362,2014-12-04,13,976,Silver
CS5363,2015-03-15,15,1015,Gold
CS5364,2015-01-30,27,1814,VIP
CS5365,2015-01-12,21,1471,VIP
CS5366,2015-03-11,20,1429,VIP
CS5367,2015-01-08,21,1661,VIP
CS5368,2014-09-02,12,809,Silver
CS5369,2014-12-25,17,1256,Gold
CS5370,2015-02-14,20,1258,Gold
CS5371,2014-11-14,19,1257,Gold
CS5372,2014-10-07,24,1721,VIP
CS5373,2015-01-15,24,1599,VIP
CS5374,2014-12-23,21,1385,Gold
CS5375,2014-11-09,29,1956,VIP
CS5376,2015-01-29,25,1584,VIP
CS5377,2014-12-30,13,934,Silver
CS5378,2014-04-09,9,554,Silver
CS5379,2015-01-17,13,879,Silver
CS5380,2015-02-17,17,1212,Gold
CS5381,2014-10-01,12,855,Silver
CS5382,2014-10-29,29,1890,VIP
CS5383,2014-12-21,23,1620,VIP
CS5384,2015-02-04,20,1362,Gold
CS5385,2015-01-19,13,740,Silver
CS5386,2015-02-14,24,1611,VIP
CS5387,2014-11-01,20,1416,VIP
CS5388,2015-01-16,14,1156,Gold
CS5389,2014-07-28,18,1232,Gold
CS5390,2014-12-14,25,1824,VIP
CS5391,2015-01-03,19,1356,Gold
CS5392,2015-01-09,19,1473,VIP
CS5393,2015-03-05,18,1337,Gold
CS5394,2015-02-10,29,2092,VIP
CS5395,2014-11-14,20,1382,Gold
CS5396,2015-01-01,18,1309,Gold
CS5397,2015-03-04,29,2065,VIP
CS5398,2015-03-16,18,1280,Gold
CS5399,2014-12-30,23,1737,VIP
CS5400,2015-02-08,18,1187,Gold
CS5401,2014-11-30,20,1479,VIP
CS5402,2015-01-10,21,1546,VIP
CS5403,2015-03-03,24,1774,VIP
CS5404,2015-02-15,20,1476,VIP
CS5405,2014-12-06,22,1577,VIP
CS5406,2015-02-08,22,1498,VIP
CS5407,2015-01-26,17,1226,Gold
CS5408,2015-01-06,27,1938,VIP
CS5409,2015-02-03,19,1371,Gold
CS5410,2014-12-16,13,1034,Gold
CS5411,2014-11-22,24,1724,VIP
CS5412,2015-02-15,19,1301,Gold
CS5413,2015-03-15,23,1598,VIP
CS5414,2014-11-05,21,1589,VIP
CS5415,2015-02-16,18,1250,Gold
CS5416,2015-01-07,21,1424,VIP
CS5417,2015-01-10,23,1859,VIP
CS5418,2015-03-03,16,1087,Gold
CS5419,2015-02-26,24,1643,VIP
CS5420,2015-02-26,18,1156,Gold
CS5421,2015-03-04,15,967,Silver
CS5422,2014-07-05,17,1219,Gold
CS5423,2015-02-09,12,796,Silver
CS5424,2014-11-25,19,1278,Gold
CS5425,2015-02-25,21,1395,Gold
CS5426,2014-08-12,20,1392,Gold
CS5427,2015-02-11,19,1333,Gold
CS5428,2015-03-11,26,1847,VIP
CS5429,2015-01-10,19,1374,Gold
CS5430,2015-02-20,17,1225,Gold
CS5431,2015-03-12,16,994,Silver
CS5432,2015-02-01,20,1312,Gold
CS5433,2014-10-12,19,1293,Gold
CS5434,2015-01-31,16,1147,Gold
CS5435,2014-12-13,19,1351,Gold
CS5436,2014-08-18,18,1355,Gold
CS5437,2014-12-24,18,1167,Gold
CS5438,2014-11-21,21,1580,VIP
CS5439,2015-02-13,24,1643,VIP
CS5440,2015-02-03,16,1021,Gold
CS5441,2015-02-04,20,1381,Gold
CS5442,2015-02-20,24,1732,VIP
CS5443,2014-11-04,27,1995,VIP
CS5444,2015-01-10,23,1455,VIP
CS5445,2015-03-14,18,1203,Gold
CS5446,2015-03-04,28,1924,VIP
CS5447,2014-09-20,14,959,Silver
CS5448,2014-11-23,28,1987,VIP
CS5449,2015-01-07,22,1620,VIP
CS5450,2014-09-01,28,2044,VIP
CS5451,2014-10-28,16,1115,Gold
CS5452,2014-10-11,19,1397,Gold
CS5453,2014-12-25,19,1304,Gold
CS5454,2015-01-19,25,1824,VIP
CS5455,2014-12-08,20,1349,Gold
CS5456,2015-02-24,18,1267,Gold
CS5457,2015-01-22,11,674,Silver
CS5458,2015-03-11,26,2075,VIP
CS5459,2014-08-08,16,1246,Gold
CS5460,2015-03-08,20,1287,Gold
CS5461,2015-01-01,22,1553,VIP
CS5462,2014-10-13,19,1350,Gold
CS5463,2014-10-18,24,1658,VIP
CS5464,2015-01-30,23,1731,VIP
CS5465,2015-01-20,17,1199,Gold
CS5466,2014-10-25,24,1711,VIP
CS5467,2015-01-27,24,1552,VIP
CS5468,2015-01-20,23,1684,VIP
CS5469,2015-01-05,19,1306,Gold
CS5470,2015-03-03,20,1425,VIP
CS5471,2014-09-28,14,908,Silver
CS5472,2015-02-23,21,1551,VIP
CS5473,2014-06-12,16,1173,Gold
CS5474,2015-01-31,18,1105,Gold
CS5475,2015-03-12,22,1510,VIP
CS5476,2015-02-18,28,1912,VIP
CS5477,2015-03-04,21,1549,VIP
CS5478,2015-03-07,22,1508,VIP
CS5479,2015-03-07,22,1486,VIP
CS5480,2015-01-19,24,1681,VIP
CS5481,2015-01-11,23,1667,VIP
CS5482,2014-09-22,23,1758,VIP
CS5483,2014-10-11,21,1491,VIP
CS5484,2014-10-22,18,1071,Gold
CS5485,2015-02-28,19,1189,Gold
CS5486,2015-01-09,20,1406,VIP
CS5487,2015-02-15,22,1511,VIP
CS5488,2015-02-01,24,1627,VIP
CS5489,2015-02-05,26,1769,VIP
CS5490,2015-02-28,25,1564,VIP
CS5491,2014-08-29,24,1669,VIP
CS5492,2015-02-18,26,1983,VIP
CS5493,2015-03-04,24,1611,VIP
CS5494,2014-08-17,18,1216,Gold
CS5495,2015-01-11,22,1623,VIP
CS5496,2014-09-30,19,1346,Gold
CS5497,2014-12-15,16,1122,Gold
CS5498,2015-01-20,29,2129,VIP
CS5499,2015-01-28,14,1049,Gold
CS5500,2015-03-11,25,1749,VIP
CS5501,2015-03-01,26,1788,VIP
CS5502,2015-02-07,26,1832,VIP
CS5503,2014-12-19,17,1176,Gold
CS5504,2015-02-27,15,1154,Gold
CS5505,2015-02-21,20,1127,Gold
CS5506,2015-01-02,13,992,Silver
CS5507,2015-02-19,25,1758,VIP
CS5508,2014-12-27,22,1495,VIP
CS5509,2014-10-25,16,1156,Gold
CS5510,2015-01-22,19,1415,VIP
CS5511,2015-01-08,19,1307,Gold
CS5512,2014-09-07,13,975,Silver
CS5513,2014-07-22,25,1664,VIP
CS5514,2014-12-29,25,1668,VIP
CS5515,2015-03-15,17,1084,Gold
CS5516,2014-06-16,16,1193,Gold
CS5517,2015-03-11,16,1160,Gold
CS5518,2015-01-05,31,2089,VIP
CS5519,2015-01-21,26,1755,VIP
CS5520,2015-02-16,17,1177,Gold
CS5521,2014-07-27,16,1169,Gold
CS5522,2015-02-06,29,2131,VIP
CS5523,2015-02-18,23,1642,VIP
CS5524,2015-03-16,18,1414,VIP
CS5525,2015-02-08,22,1628,VIP
CS5526,2015-02-25,17,1161,Gold
CS5527,2015-02-03,24,1805,VIP
CS5528,2015-02-13,31,2312,VIP
CS5529,2014-12-01,17,1284,Gold
CS5530,2014-08-26,16,1148,Gold
CS5531,2014-11-28,23,1598,VIP
CS5532,2014-12-27,23,1618,VIP
CS5533,2014-12-21,17,1043,Gold
CS5534,2015-02-26,16,1148,Gold
CS5535,2015-03-06,21,1540,VIP
CS5536,2015-02-11,20,1400,Gold
CS5537,2015-01-09,19,1491,VIP
CS5538,2015-01-25,17,1106,Gold
CS5539,2015-01-08,18,1354,Gold
CS5540,2015-02-09,16,1102,Gold
CS5541,2014-12-13,19,1341,Gold
CS5542,2015-02-04,17,1244,Gold
CS5543,2015-03-04,22,1580,VIP
CS5544,2014-12-21,18,1327,Gold
CS5545,2015-02-25,18,1413,VIP
CS5546,2015-01-09,15,1162,Gold
CS5547,2014-08-26,23,1599,VIP
CS5548,2015-01-05,13,947,Silver
CS5549,2015-02-02,18,1349,Gold
CS5550,2014-11-10,23,1677,VIP
CS5551,2015-03-05,17,1080,Gold
CS5552,2014-12-29,15,1008,Gold
CS5553,2015-03-06,17,1376,Gold
CS5554,2015-03-01,14,1068,Gold
CS5555,2015-03-07,31,2439,VIP
CS5556,2015-03-13,20,1302,Gold
CS5557,2015-01-19,23,1771,VIP
CS5558,2015-01-23,12,698,Silver
CS5559,2015-03-10,14,981,Silver
CS5560,2014-10-30,20,1517,VIP
CS5561,2015-01-11,19,1114,Gold
CS5562,2015-03-08,17,1300,Gold
CS5563,2014-05-25,14,983,Silver
CS5564,2014-12-16,28,1918,VIP
CS5565,2015-01-27,23,1556,VIP
CS5566,2015-02-05,26,1741,VIP
CS5567,2015-02-28,21,1406,VIP
CS5568,2015-01-07,21,1309,Gold
CS5569,2015-03-06,15,997,Silver
CS5570,2014-10-19,26,1699,VIP
CS5571,2015-02-20,18,1267,Gold
CS5572,2015-03-07,14,954,Silver
CS5573,2014-12-19,24,1707,VIP
CS5574,2014-10-24,20,1388,Gold
CS5575,2015-01-23,12,707,Silver
CS5576,2014-12-17,25,1720,VIP
CS5577,2015-01-11,20,1459,VIP
CS5578,2014-12-22,22,1720,VIP
CS5579,2014-09-09,18,1218,Gold
CS5580,2014-11-10,24,1703,VIP
CS5581,2015-03-07,17,1070,Gold
CS5582,2014-11-10,16,1087,Gold
CS5583,2015-03-10,29,2017,VIP
CS5584,2015-01-17,15,1125,Gold
CS5585,2014-08-09,11,673,Silver
CS5586,2015-01-30,24,1687,VIP
CS5587,2015-01-02,22,1495,VIP
CS5588,2015-02-25,24,1737,VIP
CS5589,2015-02-09,26,1850,VIP
CS5590,2014-12-06,20,1290,Gold
CS5591,2015-03-09,20,1476,VIP
CS5592,2014-10-07,21,1479,VIP
CS5593,2015-02-18,20,1373,Gold
CS5594,2015-03-16,25,1671,VIP
CS5595,2015-02-22,21,1463,VIP
CS5596,2014-09-21,12,911,Silver
CS5597,2015-03-04,16,1066,Gold
CS5598,2015-01-11,21,1592,VIP
CS5599,2015-03-12,19,1288,Gold
CS5600,2015-02-25,17,1127,Gold
CS5601,2014-12-04,17,1190,Gold
CS5602,2015-01-06,25,1697,VIP
CS5603,2015-01-05,22,1692,VIP
CS5604,2015-02-26,14,1036,Gold
CS5605,2015-03-06,18,1319,Gold
CS5606,2015-03-09,21,1620,VIP
CS5607,2014-07-03,20,1343,Gold
CS5608,2015-01-25,16,1084,Gold
CS5609,2014-12-09,20,1430,VIP
CS5610,2014-12-26,19,1386,Gold
CS5611,2015-02-01,20,1441,VIP
CS5612,2014-09-05,16,1099,Gold
CS5613,2015-02-09,19,1313,Gold
CS5614,2015-02-11,20,1400,Gold
CS5615,2015-02-07,14,1069,Gold
CS5616,2015-03-09,21,1306,Gold
CS5617,2014-11-30,20,1401,VIP
CS5618,2015-02-26,22,1346,Gold
CS5619,2015-02-11,16,1065,Gold
CS5620,2015-03-14,25,1782,VIP
CS5621,2015-02-16,21,1338,Gold
CS5622,2014-06-23,16,1032,Gold
CS5623,2015-03-01,18,1262,Gold
CS5624,2014-12-22,15,1178,Gold
CS5625,2015-02-14,20,1274,Gold
CS5626,2015-01-07,14,1049,Gold
CS5627,2015-02-27,21,1601,VIP
CS5628,2015-02-08,16,1093,Gold
CS5629,2014-10-12,26,1846,VIP
CS5630,2015-03-02,25,1671,VIP
CS5631,2014-12-12,15,896,Silver
CS5632,2014-12-25,22,1560,VIP
CS5633,2015-03-03,23,1781,VIP
CS5634,2014-10-30,16,1103,Gold
CS5635,2014-12-18,23,1553,VIP
CS5636,2014-12-21,21,1373,Gold
CS5637,2015-01-27,20,1589,VIP
CS5638,2015-01-02,21,1484,VIP
CS5639,2015-03-02,23,1695,VIP
CS5640,2015-01-07,16,1019,Gold
CS5641,2015-02-25,11,712,Silver
CS5642,2015-01-11,26,1802,VIP
CS5643,2015-02-11,22,1581,VIP
CS5644,2014-11-23,21,1449,VIP
CS5645,2015-03-07,18,1294,Gold
CS5646,2015-03-04,20,1272,Gold
CS5647,2015-01-22,17,1246,Gold
CS5648,2015-03-03,19,1410,VIP
CS5649,2014-12-22,21,1449,VIP
CS5650,2015-02-20,20,1169,Gold
CS5651,2014-10-25,14,984,Silver
CS5652,2014-12-20,20,1489,VIP
CS5653,2014-02-15,18,1370,Gold
CS5654,2015-03-10,25,1616,VIP
CS5655,2014-09-18,21,1583,VIP
CS5656,2014-12-31,23,1820,VIP
CS5657,2015-02-05,12,751,Silver
CS5658,2014-12-25,19,1400,Gold
CS5659,2015-01-23,24,1736,VIP
CS5660,2015-01-25,16,1012,Gold
CS5661,2015-02-27,23,1518,VIP
CS5662,2015-03-07,22,1608,VIP
CS5663,2014-09-05,23,1692,VIP
CS5664,2015-02-01,21,1357,Gold
CS5665,2015-03-16,23,1583,VIP
CS5666,2014-11-26,10,673,Silver
CS5667,2014-11-19,20,1333,Gold
CS5668,2015-03-15,27,1802,VIP
CS5669,2014-09-06,20,1493,VIP
CS5670,2015-02-11,22,1811,VIP
CS5671,2015-03-07,17,1090,Gold
CS5672,2014-10-26,21,1367,Gold
CS5673,2015-02-26,18,1220,Gold
CS5674,2014-12-17,27,1847,VIP
CS5675,2014-10-29,24,1724,VIP
CS5676,2015-01-17,21,1311,Gold
CS5677,2015-02-27,21,1746,VIP
CS5678,2014-11-14,30,1965,VIP
CS5679,2015-01-18,18,1375,Gold
CS5680,2015-01-26,17,1118,Gold
CS5681,2015-02-24,19,1182,Gold
CS5682,2015-02-27,20,1403,VIP
CS5683,2014-10-02,14,821,Silver
CS5684,2015-03-16,27,1923,VIP
CS5685,2015-01-23,28,2086,VIP
CS5686,2014-08-21,13,1070,Gold
CS5687,2015-02-04,21,1516,VIP
CS5688,2014-12-24,12,868,Silver
CS5689,2014-06-10,20,1536,VIP
CS5690,2015-01-19,19,1320,Gold
CS5691,2015-01-24,18,1344,Gold
CS5692,2015-02-20,16,1113,Gold
CS5693,2015-02-17,18,1369,Gold
CS5694,2015-02-06,18,1245,Gold
CS5695,2015-02-17,24,1611,VIP
CS5696,2014-12-12,17,1178,Gold
CS5697,2015-02-21,27,1988,VIP
CS5698,2014-10-18,21,1527,VIP
CS5699,2015-01-23,17,1240,Gold
CS5700,2015-02-27,28,1911,VIP
CS5701,2015-01-06,25,1717,VIP
CS5702,2014-12-07,20,1420,VIP
CS5703,2015-03-08,21,1467,VIP
CS5704,2014-11-23,12,836,Silver
CS5705,2014-04-16,13,1012,Gold
CS5706,2015-03-12,17,1260,Gold
CS5707,2015-02-10,20,1452,VIP
CS5708,2015-01-09,22,1691,VIP
CS5709,2015-02-17,19,1428,VIP
CS5710,2014-06-30,14,964,Silver
CS5711,2014-11-19,22,1506,VIP
CS5712,2015-01-22,23,1639,VIP
CS5713,2014-08-25,20,1444,VIP
CS5714,2015-03-01,21,1191,Gold
CS5715,2015-03-05,17,1147,Gold
CS5716,2015-01-13,13,933,Silver
CS5717,2015-01-02,30,2068,VIP
CS5718,2015-03-12,16,1184,Gold
CS5719,2014-12-17,24,1554,VIP
CS5720,2015-03-01,21,1593,VIP
CS5721,2014-10-24,11,706,Silver
CS5722,2015-03-01,20,1445,VIP
CS5723,2015-02-05,17,1128,Gold
CS5724,2015-01-31,26,1921,VIP
CS5725,2014-11-17,17,1071,Gold
CS5726,2015-02-05,16,1126,Gold
CS5727,2015-03-16,22,1666,VIP
CS5728,2014-12-03,16,1052,Gold
CS5729,2014-12-05,20,1495,VIP
CS5730,2014-08-18,22,1519,VIP
CS5731,2014-12-10,16,1117,Gold
CS5732,2015-02-16,24,1694,VIP
CS5733,2015-01-30,20,1567,VIP
CS5734,2015-01-18,16,1072,Gold
CS5735,2015-01-07,15,990,Silver
CS5736,2015-02-26,14,876,Silver
CS5737,2015-02-05,20,1384,Gold
CS5738,2015-02-25,22,1368,Gold
CS5739,2015-01-25,25,1755,VIP
CS5740,2015-03-02,23,1624,VIP
CS5741,2015-03-10,24,1787,VIP
CS5742,2015-01-08,27,1970,VIP
CS5743,2015-02-23,20,1460,VIP
CS5744,2015-01-12,27,1922,VIP
CS5745,2015-01-04,18,1275,Gold
CS5746,2015-02-01,17,1200,Gold
CS5747,2015-02-04,20,1188,Gold
CS5748,2014-11-22,21,1415,VIP
CS5749,2014-11-15,22,1752,VIP
CS5750,2015-01-20,19,1304,Gold
CS5751,2014-11-09,17,1297,Gold
CS5752,2014-12-28,33,2612,VIP
CS5753,2015-01-30,14,1029,Gold
CS5754,2015-02-17,24,1663,VIP
CS5755,2015-01-01,21,1473,VIP
CS5756,2015-03-11,29,2074,VIP
CS5757,2014-11-20,17,1215,Gold
CS5758,2014-06-22,19,1318,Gold
CS5759,2015-01-07,19,1396,Gold
CS5760,2015-03-10,29,1943,VIP
CS5761,2015-03-11,28,2195,VIP
CS5762,2014-10-28,23,1590,VIP
CS5763,2014-09-25,21,1461,VIP
CS5764,2015-02-27,14,947,Silver
CS5765,2015-02-22,18,1228,Gold
CS5766,2014-11-18,21,1411,VIP
CS5767,2014-12-24,17,1185,Gold
CS5768,2014-11-10,17,1252,Gold
CS5769,2015-02-09,18,1270,Gold
CS5770,2015-02-24,18,1349,Gold
CS5771,2014-04-19,11,741,Silver
CS5772,2014-11-07,26,1891,VIP
CS5773,2014-11-11,20,1262,Gold
CS5774,2015-02-28,26,1663,VIP
CS5775,2015-03-14,19,1242,Gold
CS5776,2015-03-12,19,1486,VIP
CS5777,2015-02-27,22,1724,VIP
CS5778,2015-02-24,17,1205,Gold
CS5779,2015-02-02,22,1701,VIP
CS5780,2014-11-01,23,1628,VIP
CS5781,2015-02-07,23,1651,VIP
CS5782,2015-01-26,21,1402,VIP
CS5783,2015-03-15,23,1554,VIP
CS5784,2014-12-26,18,1310,Gold
CS5785,2014-12-24,17,1256,Gold
CS5786,2015-02-18,19,1258,Gold
CS5787,2014-12-01,26,1902,VIP
CS5788,2014-08-18,21,1437,VIP
CS5789,2015-03-05,16,1067,Gold
CS5790,2014-10-04,19,1447,VIP
CS5791,2015-03-15,17,1319,Gold
